   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      172    0.000    0.000    0.001    0.000 distance.py:146(_convert_to_type)
        1    0.000    0.000    0.000    0.000 distance.py:1644(CDistMetricWrapper)
       86    0.001    0.000    0.004    0.000 distance.py:1648(__call__)
        1    0.000    0.000    0.000    0.000 distance.py:1671(CDistWeightedMetricWrapper)
        1    0.000    0.000    0.000    0.000 distance.py:1697(PDistMetricWrapper)
        1    0.000    0.000    0.000    0.000 distance.py:1722(PDistWeightedMetricWrapper)
        1    0.000    0.000    0.000    0.000 distance.py:1747(MetricInfo)
       12    0.000    0.000    0.000    0.000 distance.py:1765(<lambda>)
       86    0.001    0.000    0.001    0.000 distance.py:194(_validate_cdist_input)
        1    0.000    0.000    0.000    0.000 distance.py:1942(<dictcomp>)
       52    0.000    0.000    0.000    0.000 distance.py:1943(<genexpr>)
        1    0.000    0.000    0.000    0.000 distance.py:1949(<dictcomp>)
       54    0.001    0.000    0.004    0.000 distance.py:1952(pdist)
       54    0.001    0.000    0.001    0.000 distance.py:2466(is_valid_y)
       54    0.000    0.000    0.001    0.000 distance.py:2544(num_obs_y)
       86    0.000    0.000    0.000    0.000 distance.py:2573(_prepare_out_argument)
       86    0.001    0.000    0.005    0.000 distance.py:2608(cdist)
        1    0.000    0.000    0.000    0.000 distance.py:56(CosineSimilarity)
        1    0.000    0.000    0.000    0.000 distance.py:8(PairwiseDistance)
        2    0.000    0.000    0.000    0.000 distance_measures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 distance_regular.py:1(<module>)
        3    0.000    0.000    0.003    0.001 distributed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 distributed.py:107(IndexBatchSamplerWrapper)
        1    0.000    0.000    0.000    0.000 distributed.py:13(<module>)
        1    0.000    0.000    0.000    0.000 distributed.py:13(DistributedSampler)
        2    0.000    0.000    0.000    0.000 distributed.py:14(<module>)
        1    0.000    0.000    0.000    0.000 distributed.py:14(run_on_main)
        1    0.000    0.000    0.000    0.000 distributed.py:141(_BufferCommHookLocation)
        1    0.000    0.000    0.000    0.000 distributed.py:145(AllGatherGrad)
        1    0.000    0.000    0.000    0.000 distributed.py:145(_BufferCommHook)
        1    0.000    0.000    0.000    0.000 distributed.py:155(_DDPSink)
        1    0.000    0.000    0.000    0.000 distributed.py:182(_DDPJoinHook)
        1    0.000    0.000    0.000    0.000 distributed.py:240(DistributedDataParallel)
        1    0.000    0.000    0.000    0.000 distributed.py:26(LightningDistributedModule)
        1    0.000    0.000    0.000    0.000 distributed.py:65(UnrepeatedDistributedSampler)
        1    0.000    0.000    0.000    0.000 distributed.py:82(if_main_process)
        1    0.000    0.000    0.000    0.000 distributed.py:98(ddp_barrier)
        1    0.000    0.000    0.001    0.001 distributed_c10d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:1209(P2POp)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:146(Backend)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:247(_reduce_op)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:255(__init__)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:272(group)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:277(GroupMember)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:560(is_initialized)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:70(_export_c_types)
        1    0.000    0.000    0.000    0.000 distribution.py:1(<module>)
        1    0.000    0.000    0.000    0.000 distribution.py:9(Distribution)
        1    0.000    0.000    0.002    0.002 distributions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 distributions.py:109(FloatDistribution)
        1    0.000    0.000    0.000    0.000 distributions.py:211(UniformDistribution)
        1    0.000    0.000    0.000    0.000 distributions.py:238(LogUniformDistribution)
        1    0.000    0.000    0.000    0.000 distributions.py:265(DiscreteUniformDistribution)
        1    0.000    0.000    0.000    0.000 distributions.py:27(BaseDistribution)
        1    0.000    0.000    0.000    0.000 distributions.py:321(IntDistribution)
        1    0.000    0.000    0.000    0.000 distributions.py:417(IntUniformDistribution)
        1    0.000    0.000    0.000    0.000 distributions.py:451(IntLogUniformDistribution)
        1    0.000    0.000    0.000    0.000 distributions.py:502(CategoricalDistribution)
        1    0.000    0.000    0.168    0.168 distributions.py:8(<module>)
        1    0.000    0.000    0.000    0.000 divisor_reducer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 divisor_reducer.py:6(DivisorReducer)
        1    0.000    0.000    0.000    0.000 django.py:1(<module>)
        1    0.000    0.000    0.000    0.000 django.py:115(DjangoModelName)
        1    0.000    0.000    0.000    0.000 django.py:165(get_metaclass_filters)
        1    0.000    0.000    0.000    0.000 django.py:175(tree_name_to_values)
        1    0.000    0.000    0.000    0.000 django.py:215(get_metaclass_signatures)
        1    0.000    0.000    0.000    0.000 django.py:224(ManagerWrapper)
        1    0.000    0.000    0.000    0.000 django.py:233(GenericManagerWrapper)
        1    0.000    0.000    0.000    0.000 django.py:243(FieldWrapper)
        1    0.000    0.000    0.000    0.000 django.py:252(GenericFieldWrapper)
        1    0.000    0.000    0.000    0.000 django.py:259(DjangoModelSignature)
        1    0.000    0.000    0.000    0.000 django.py:268(DjangoParamName)
        1    0.000    0.000    0.000    0.000 django.py:280(QuerySetMethodWrapper)
        1    0.000    0.000    0.000    0.000 django.py:290(QuerySetBoundMethodWrapper)
        1    0.000    0.000    0.000    0.000 dlpack.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dlpack.py:10(DLDeviceType)
        1    0.000    0.000    0.000    0.000 dml.py:1128(Insert)
        1    0.000    0.000    0.000    0.000 dml.py:114(DMLState)
        1    0.000    0.000    0.000    0.000 dml.py:1358(ReturningInsert)
        1    0.000    0.000    0.000    0.000 dml.py:1370(DMLWhereBase)
        1    0.000    0.000    0.000    0.000 dml.py:1446(Update)
        1    0.000    0.000    0.000    0.000 dml.py:1634(ReturningUpdate)
        1    0.000    0.000    0.000    0.000 dml.py:1646(Delete)
        1    0.000    0.000    0.000    0.000 dml.py:1773(ReturningDelete)
        1    0.000    0.000    0.000    0.000 dml.py:257(InsertDMLState)
        1    0.000    0.000    0.000    0.000 dml.py:326(UpdateDMLState)
        1    0.000    0.000    0.000    0.000 dml.py:367(DeleteDMLState)
        1    0.000    0.000    0.001    0.001 dml.py:381(UpdateBase)
        1    0.000    0.000    0.038    0.038 dml.py:7(<module>)
        1    0.000    0.000    0.000    0.000 dml.py:900(ValuesBase)
        1    0.000    0.000    0.000    0.000 do_nothing_reducer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 do_nothing_reducer.py:4(DoNothingReducer)
        1    0.000    0.000    0.000    0.000 doc.py:1(<module>)
      166    0.000    0.000    0.000    0.000 doc.py:11(create_section_header)
       16    0.000    0.000    0.001    0.000 doc.py:117(window_agg_numba_parameters)
        1    0.000    0.000    0.000    0.000 doccer.py:1(<module>)
        9    0.000    0.000    0.000    0.000 doccer.py:117(_doc)
       11    0.000    0.000    0.000    0.000 doccer.py:129(extend_notes_in_docstring)
      391    0.028    0.000    0.076    0.000 doccer.py:13(docformat)
       11    0.000    0.000    0.000    0.000 doccer.py:136(_doc)
        3    0.000    0.000    0.000    0.000 doccer.py:153(replace_notes_in_docstring)
        3    0.000    0.000    0.000    0.000 doccer.py:160(_doc)
      399    0.012    0.000    0.022    0.000 doccer.py:180(indentcount_lines)
        1    0.000    0.000    0.000    0.000 doccer.py:205(filldoc)
       32    0.000    0.000    0.006    0.000 doccer.py:225(decorate)
        1    0.000    0.000    0.000    0.000 doccer.py:231(unindent_dict)
       14    0.000    0.000    0.000    0.000 doccer.py:239(unindent_string)
        9    0.000    0.000    0.000    0.000 doccer.py:72(inherit_docstring_from)
        1    0.000    0.000    0.000    0.000 docs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 docstring_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 docstring_utils.py:14(DocstringModuleContext)
        1    0.000    0.000    0.000    0.000 docstring_utils.py:5(DocstringModule)
        2    0.000    0.000    0.001    0.001 docstrings.py:1(<module>)
       36    0.000    0.000    0.000    0.000 docstrings.py:7(make_flex_doc)
        1    0.000    0.000    0.006    0.006 document.py:1(<module>)
        1    0.000    0.000    0.000    0.000 document.py:57(_ImmutableLineList)
        1    0.000    0.000    0.000    0.000 document.py:77(_DocumentCache)
        1    0.000    0.000    0.000    0.000 document.py:86(Document)
        1    0.000    0.000    0.000    0.000 dogbox.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:5(<module>)
        1    0.000    0.000    0.000    0.000 dominance.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dominating.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dominating_set.py:1(<module>)
        1    0.000    0.000    0.000    0.000 domreg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dop.py:4(<module>)
        1    0.000    0.000    0.000    0.000 dop853_coefficients.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dot_product_similarity.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dot_product_similarity.py:6(DotProductSimilarity)
        1    0.000    0.000    0.002    0.002 double.py:14(<module>)
        1    0.000    0.000    0.000    0.000 double.py:27(LightningDoublePrecisionModule)
        1    0.000    0.000    0.000    0.000 double.py:76(DoublePrecisionPlugin)
        1    0.000    0.000    0.000    0.000 download.py:1(<module>)
        1    0.000    0.000    0.000    0.000 downloaders.py:231(FTPDownloader)
        1    0.000    0.000    0.000    0.000 downloaders.py:342(SFTPDownloader)
        1    0.000    0.000    0.000    0.000 downloaders.py:453(DOIDownloader)
        1    0.000    0.000    0.004    0.004 downloaders.py:7(<module>)
        1    0.000    0.000    0.000    0.000 downloaders.py:83(HTTPDownloader)
        2    0.000    0.000    0.000    0.000 dp.py:14(<module>)
        1    0.000    0.000    0.000    0.000 dp.py:151(register_strategies)
        1    0.000    0.000    0.000    0.000 dp.py:18(DataParallelPlugin)
        1    0.000    0.000    0.000    0.000 dp.py:29(DataParallelStrategy)
        1    0.000    0.000    0.000    0.000 dr_vctk.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dr_vctk.py:16(DR_VCTK)
        1    0.000    0.000    0.000    0.000 drawing.py:3(<module>)
        1    0.000    0.000    0.000    0.000 drawing.py:4(<module>)
        1    0.000    0.000    0.000    0.000 drawing.py:7(Drawing)
        1    0.000    0.000    0.000    0.000 drawing.py:9(Drawing)
        1    0.000    0.000    0.003    0.003 drawings.py:5(<module>)
        1    0.000    0.000    0.000    0.000 drop_block.py:1(<module>)
        1    0.000    0.000    0.000    0.000 drop_block.py:108(DropBlock2d)
        1    0.000    0.000    0.000    0.000 drop_block.py:139(DropBlock3d)
        3    0.000    0.000    0.000    0.000 dropout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dropout.py:104(Dropout2d)
        1    0.000    0.000    0.000    0.000 dropout.py:13(Dropout2d)
        1    0.000    0.000    0.000    0.000 dropout.py:153(Dropout3d)
        1    0.000    0.000    0.000    0.000 dropout.py:195(AlphaDropout)
        1    0.000    0.000    0.000    0.000 dropout.py:237(FeatureAlphaDropout)
        1    0.000    0.000    0.000    0.000 dropout.py:25(Dropout)
        1    0.000    0.000    0.000    0.000 dropout.py:5(Dropout)
        1    0.000    0.000    0.000    0.000 dropout.py:62(Dropout1d)
        1    0.000    0.000    0.000    0.000 dropout.py:8(_DropoutNd)
        1    0.000    0.000    0.000    0.000 dsolve.py:5(<module>)
        1    0.000    0.000    0.000    0.000 dsp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dtd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dtd.py:11(DTD)
        2    0.000    0.000    0.000    0.000 dtype.py:1(<module>)
       17    0.000    0.000    0.000    0.000 dtype.py:125(construct_from_string)
        1    0.000    0.000    0.000    0.000 dtype.py:20(ArrowDtype)
        1    0.000    0.000    0.000    0.000 dtype.py:42(SparseDtype)
        1    0.000    0.000    0.002    0.002 dtypes.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dtypes.py:1043(IntervalDtype)
        1    0.000    0.000    0.000    0.000 dtypes.py:114(CategoricalDtypeType)
       17    0.000    0.000    0.000    0.000 dtypes.py:1185(construct_from_string)
        1    0.000    0.000    0.000    0.000 dtypes.py:122(CategoricalDtype)
        6    0.000    0.000    0.000    0.000 dtypes.py:123(as_numpy_dtype)
        1    0.000    0.000    0.000    0.000 dtypes.py:1314(PandasDtype)
        1    0.000    0.000    0.000    0.000 dtypes.py:1412(BaseMaskedDtype)
        1    0.000    0.000    0.004    0.004 dtypes.py:15(<module>)
        1    0.000    0.000    0.000    0.000 dtypes.py:26(DType)
       17    0.000    0.000    0.000    0.000 dtypes.py:303(construct_from_string)
       63    0.000    0.000    0.000    0.000 dtypes.py:307(__hash__)
        1    0.000    0.000    0.000    0.000 dtypes.py:524(<dictcomp>)
       46    0.000    0.000    0.001    0.000 dtypes.py:62(__init__)
        1    0.000    0.000    0.000    0.000 dtypes.py:628(DatetimeTZDtype)
        1    0.000    0.000    0.000    0.000 dtypes.py:72(PandasExtensionDtype)
       17    0.000    0.000    0.000    0.000 dtypes.py:754(construct_from_string)
        1    0.000    0.000    0.000    0.000 dtypes.py:823(PeriodDtype)
       17    0.000    0.000    0.000    0.000 dtypes.py:913(construct_from_string)
        1    0.000    0.000    0.000    0.000 dufunc.py:1(<module>)
